True,Predicted,Residuals,Percentage_Error,RPE,SNR
17.628365,15.977158,1.6512069999999994,9.36676203380177,9.36676203380177,16.430854684632802
43.16139,44.463535,-1.302145000000003,-3.0169209101004464,3.0169209101004464,15.024157239686572
22.714815,20.116236,2.598579000000001,11.440018331648313,11.440018331648313,17.943397309604475
0.04691717,0.050059803,-0.003142632999999999,-6.698257801994449,6.698257801994449,17.824992786916656
24.71965,22.822279,1.8973709999999997,7.6755577040937055,7.6755577040937055,13.964223914020792
2.4092884,0.04973784,2.3595505599999997,97.93557965082137,97.93557965082137,17.81336642483827
0.04139709,0.050692413,-0.009295323000000001,-22.454049306364293,22.454049306364293,18.33116103638957
0.046555504,0.051151257,-0.004595753000000001,-9.871556755136838,9.871556755136838,17.768994844997014
2.5144963,0.05048055,2.4640157499999997,97.9924189985883,97.9924189985883,16.25300000933063
0.043358568,0.050354116,-0.006995547999999997,-16.134176756022008,16.134176756022008,19.791072494749923
3.5816147,0.049882147,3.531732553,98.60727210551153,98.60727210551153,21.31340197541316
38.675682,40.714382,-2.0386999999999986,-5.271270975906769,5.271270975906769,19.949038427929647
0.056809526,0.050002176,0.006807349999999997,11.982761482642887,11.982761482642887,15.30234001115753
52.65985,55.062965,-2.4031149999999997,-4.5634672335754844,4.5634672335754844,19.32800094322535
0.052145664,0.05004127,0.0021043940000000025,4.0356068723182865,4.0356068723182865,17.823647127742973
0.046820875,0.050104547,-0.0032836720000000014,-7.013264916556988,7.013264916556988,17.018122871805396
0.04925408,0.04998851,-0.0007344300000000012,-1.4911048993301697,1.4911048993301697,14.673437869695931
0.042906094,0.050776344,-0.007870250000000002,-18.342965453811765,18.342965453811765,16.06029305841115
0.056590594,0.050181378,0.006409216000000002,11.32558530839949,11.32558530839949,15.407910944721875
0.30059105,0.049788482,0.250802568,83.43647224360139,83.43647224360139,17.02582184626698
29.182264,27.286232,1.8960320000000017,6.497206659497021,6.497206659497021,20.59945573726059
46.38772,47.05072,-0.6629999999999967,-1.429257570753632,1.429257570753632,19.512565712970627
0.059874456,0.04958449,0.010289965999999998,17.18590311701537,17.18590311701537,18.86417996961246
0.04970013,0.050126985,-0.0004268549999999968,-0.8588609325569103,0.8588609325569103,19.166251206909138
1.9869447,0.050800797,1.936143903,97.4432707160899,97.4432707160899,17.84975213613062
1.8873336,0.050277375,1.837056225,97.33606316339622,97.33606316339622,18.123024906378607
19.470158,20.692305,-1.2221469999999997,-6.277026616835875,6.277026616835875,16.95379838623053
0.057185534,0.049528822,0.007656712000000003,13.389246308340851,13.389246308340851,18.96535224630625
0.044768546,0.050426237,-0.005657690999999999,-12.63764742326007,12.63764742326007,16.37667579013441
0.0582302,0.050583396,0.007646804,13.132024276062937,13.132024276062937,19.158402508395916
16.480036,14.790663,1.689372999999998,10.251027364260601,10.251027364260601,22.275020065161492
6.0908985,0.05091931,6.0399791899999995,99.16400987473358,99.16400987473358,13.957645063500925
0.050726935,0.04982917,0.0008977650000000018,1.7697994172129694,1.7697994172129694,19.519020717572303
0.04667556,0.049910065,-0.0032345050000000056,-6.929761528303047,6.929761528303047,17.56466501627763
25.408846,23.697554,1.7112920000000003,6.735024487141211,6.735024487141211,17.39960660702129
2.1370819,7.057857,-4.9207751,-230.2567393416228,230.2567393416228,20.03077508942618
0.040988196,0.05047179,-0.009483594000000005,-23.13737838083922,23.13737838083922,18.359892970097636
