epoch,learning_rate,loss,mae,val_loss,val_mae
0,0.0008578506658962066,0.4849315858636709,0.0044273973399995715,0.021859673603773354,0.0003224050769636195
1,0.0008578506658962066,0.028055782039799446,0.00047096147460617884,0.028346880804394826,0.0005364918274766857
2,0.0008578506658962066,0.02712920161031987,0.00043409600584734135,0.023083872170514174,0.00037234067535582257
3,0.0008578506658962066,0.02665256080986413,0.000417370271528801,0.02033593639784658,0.00015028986920309647
4,0.0008578506658962066,0.026091852743745782,0.0004081410854704588,0.027008570042503698,0.0005433157941548917
5,0.0008578506658962066,0.025122471331696112,0.00039643020616128756,0.018834665554439353,0.00014593014045701956
6,0.0008578506658962066,0.02465250500013663,0.00038603097527688924,0.01899748006819514,0.0002086769981191099
7,0.0008578506658962066,0.024146107056883834,0.0003788757001730605,0.02058859362477131,0.0002233018832957971
8,0.0008578506658962066,0.02370350900686952,0.00037261557029990807,0.020323808455287168,0.0003445426828745199
9,0.0008578506658962066,0.02331587468873042,0.00036575148620219953,0.022519232374880186,0.00035383403835186127
10,0.0008578506658962066,0.023271607637902827,0.00036414813197950996,0.017898021663031755,0.0002494299778858167
11,0.0008578506658962066,0.022967898684610227,0.0003601736484129039,0.01757551412203552,0.00013583250518956519
12,0.0008578506658962066,0.02271532260448522,0.0003561182834389541,0.019462150648323958,0.0002944758848953813
13,0.0008578506658962066,0.02278621503281103,0.0003581251898302275,0.016102816328562447,9.778960487013835e-05
14,0.0008578506658962066,0.022809093523619303,0.0003587512247490413,0.016282862901355263,0.00019986638713745267
15,0.0008578506658962066,0.022622826950606134,0.00035642613882991037,0.01800463829877655,0.0001762735866668474
16,0.0008578506658962066,0.022409743063746452,0.0003510195045310874,0.015147485836829207,0.00014774856966750656
17,0.0008578506658962066,0.022476228434980643,0.0003535096616270936,0.02007251097009981,0.00026878362885671614
18,0.0008578506658962066,0.022543074342220033,0.00035554786355817603,0.013767789010669643,8.355601313474473e-05
19,0.0008578506658962066,0.0224339620682878,0.0003527944442552476,0.023467115050079795,0.00039617400519782807
20,0.0008578506658962066,0.022518785907918285,0.00035554151784931266,0.015161862596731279,0.00012243575677864656
21,0.0008578506658962066,0.022514624160363535,0.00035630778442938515,0.0203350364526766,0.0002686863528499438
22,0.0008578506658962066,0.022426131985437362,0.0003551385593619585,0.01928695641708825,0.0003238536972560863
23,0.0008578506658962066,0.022333841844736003,0.00035420621102648565,0.017236958706925095,0.00015865931590572637
24,0.0008578506658962066,0.022226751024544973,0.0003519435389179469,0.015956582574781893,0.00020172751129506338
25,0.0008578506658962066,0.02218164836447643,0.0003524604038288239,0.01722971823815941,0.00011154879140258575
26,0.0008578506658962066,0.02216082612851568,0.00035135950565896385,0.014498696548275139,0.00013735090013010736
27,0.0008578506658962066,0.022105786195864105,0.0003504444123156816,0.015626288368952412,8.058629792303393e-05
28,0.0008578506658962066,0.022108612045506282,0.0003511223087190265,0.015314494211323363,0.0001846028056622282
29,0.0008578506658962066,0.022026976087268106,0.00034916711407828864,0.0161864916437827,9.754198740840806e-05
30,0.0008578506658962066,0.022023336346865093,0.00034989765142119135,0.013644652505199563,8.415736847137162e-05
